step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
696,16,0.031748,0.000103261,0.316448,0.1,0.0316448,0.000814444,-6.59087e-11,0.000814444,288.019,0.00336379,0.890015,0,0.0275789,0.0568229,0.0390636,0.0273171,0.00641801,0.0116382,0.0174407,0.00056799,0.000139388,8.19544e-06,0.000157498,9.00126e-06,0,0.170143,0.00798674,0.133222,0.0259539,0.00298085,0.0310766,0.0563535,0.0844495,0.00275026,0.000674931,3.96831e-05,0.000762622,4.3585e-05,0,0.82385,true
697,16,0.0317455,0.000103259,0.316422,0.1,0.0316422,0.00080742,-2.07106e-11,0.00080742,288.007,0.00337975,0.890015,0,0.0275789,0.0568224,0.039063,0.0273157,0.00641801,0.0116381,0.0174404,0.000568162,0.000139385,8.20197e-06,0.000157501,9.00066e-06,0,0.170139,0.00798673,0.133219,0.0259531,0.00298056,0.0310773,0.0563539,0.0844499,0.00275115,0.000674931,3.97155e-05,0.000762648,4.3583e-05,0,0.823848,true
698,16,0.0317429,0.000103257,0.316397,0.1,0.0316397,0.000808734,3.63559e-11,0.000808734,287.996,0.0034376,0.890015,0,0.0275789,0.0568217,0.0390624,0.0273141,0.00641801,0.0116379,0.0174402,0.000568336,0.000139383,8.20849e-06,0.000157503,9.00009e-06,0,0.170136,0.00798672,0.133216,0.0259523,0.00298028,0.0310779,0.0563543,0.0844503,0.00275205,0.000674931,3.97479e-05,0.000762675,4.3581e-05,0,0.823847,true
699,16,0.0317403,0.000103255,0.316371,0.1,0.0316371,0.000778696,5.28338e-11,0.000778696,287.984,0.00337998,0.890015,0,0.0275789,0.0568211,0.0390618,0.0273125,0.00641801,0.0116378,0.0174399,0.00056851,0.00013938,8.21504e-06,0.000157505,8.99951e-06,0,0.170132,0.00798672,0.133213,0.0259516,0.00298001,0.0310785,0.0563546,0.0844506,0.00275294,0.000674929,3.97804e-05,0.0007627,4.35791e-05,0,0.823844,true
700,16,0.0317378,0.000103253,0.316345,0.1,0.0316345,0.000759403,-5.58644e-11,0.000759403,287.972,0.00332993,0.890015,0,0.0275789,0.0568204,0.0390612,0.027311,0.00641801,0.0116376,0.0174396,0.000568681,0.000139377,8.22155e-06,0.000157507,8.999e-06,0,0.170128,0.00798672,0.133211,0.0259509,0.00297972,0.0310791,0.0563549,0.084451,0.00275383,0.000674929,3.98127e-05,0.000762725,4.35775e-05,0,0.823843,true
701,16,0.0317352,0.000103251,0.316319,0.1,0.0316319,0.000783368,-8.37528e-11,0.000783368,287.96,0.00348046,0.890015,0,0.0275789,0.0568199,0.0390607,0.0273094,0.00641801,0.0116375,0.0174393,0.000568853,0.000139374,8.22809e-06,0.00015751,8.99835e-06,0,0.170124,0.00798671,0.133208,0.0259501,0.00297941,0.0310797,0.0563553,0.0844513,0.00275471,0.00067493,3.98451e-05,0.000762752,4.35752e-05,0,0.823839,true
702,16,0.0317326,0.000103249,0.316294,0.1,0.0316294,0.000756528,-8.41597e-11,0.000756528,287.949,0.00340924,0.890015,0,0.0275789,0.0568192,0.0390602,0.0273078,0.00641801,0.0116373,0.0174391,0.000569025,0.000139371,8.23462e-06,0.000157512,8.9978e-06,0,0.17012,0.00798671,0.133205,0.0259494,0.00297911,0.0310803,0.0563558,0.0844517,0.0027556,0.000674929,3.98775e-05,0.000762778,4.35734e-05,0,0.823836,true
703,16,0.03173,0.000103247,0.316268,0.1,0.0316268,0.000742595,-4.1543e-11,0.000742595,287.937,0.00340914,0.890015,0,0.0275788,0.0568187,0.0390594,0.0273063,0.00641801,0.0116372,0.0174388,0.000569199,0.000139368,8.24117e-06,0.000157515,8.99725e-06,0,0.170116,0.00798671,0.133203,0.0259487,0.00297882,0.0310809,0.0563561,0.084452,0.00275649,0.000674928,3.991e-05,0.000762805,4.35716e-05,0,0.823833,true
704,16,0.0317275,0.000103245,0.316242,0.1,0.0316242,0.000754642,-1.50948e-11,0.000754642,287.925,0.00351289,0.890015,0,0.0275788,0.056818,0.0390589,0.0273048,0.00641801,0.011637,0.0174385,0.000569373,0.000139365,8.24778e-06,0.000157517,8.99667e-06,0,0.170112,0.0079867,0.1332,0.0259479,0.00297853,0.0310815,0.0563565,0.0844523,0.00275739,0.000674927,3.99428e-05,0.000762831,4.35696e-05,0,0.82383,true
705,16,0.0317249,0.000103243,0.316216,0.1,0.0316216,0.0007211,-2.79579e-11,0.0007211,287.913,0.00345067,0.890015,0,0.0275789,0.0568174,0.0390584,0.0273033,0.00641801,0.0116369,0.0174383,0.000569551,0.000139363,8.25439e-06,0.000157519,8.99613e-06,0,0.170109,0.0079867,0.133197,0.0259472,0.00297825,0.0310821,0.0563569,0.0844527,0.00275831,0.000674926,3.99756e-05,0.000762857,4.35678e-05,0,0.823829,true
706,16,0.0317223,0.000103241,0.31619,0.1,0.031619,0.000722105,-2.07757e-11,0.000722106,287.902,0.0034669,0.890015,0,0.0275788,0.0568167,0.0390578,0.0273017,0.006418,0.0116367,0.017438,0.000569728,0.00013936,8.26103e-06,0.000157521,8.99562e-06,0,0.170105,0.0079867,0.133194,0.0259464,0.00297797,0.0310827,0.0563573,0.0844529,0.00275922,0.000674926,4.00086e-05,0.000762883,4.35662e-05,0,0.823827,true
707,16,0.0317197,0.000103239,0.316164,0.1,0.0316164,0.000712258,6.87735e-11,0.000712258,287.89,0.00347104,0.890015,0,0.0275789,0.0568161,0.0390572,0.0273002,0.00641801,0.0116366,0.0174377,0.000569906,0.000139357,8.26768e-06,0.000157524,8.99509e-06,0,0.170101,0.0079867,0.133192,0.0259456,0.00297771,0.0310833,0.0563577,0.0844533,0.00276014,0.000674925,4.00416e-05,0.000762911,4.35645e-05,0,0.823824,true
708,16,0.0317171,0.000103237,0.316138,0.1,0.0316138,0.000679736,2.96263e-11,0.000679736,287.878,0.00338628,0.890015,0,0.0275788,0.0568155,0.0390565,0.0272988,0.00641801,0.0116365,0.0174374,0.000570086,0.000139354,8.27435e-06,0.000157526,8.99457e-06,0,0.170097,0.00798669,0.133189,0.0259448,0.00297745,0.0310839,0.0563581,0.0844536,0.00276106,0.000674925,4.00746e-05,0.000762938,4.35628e-05,0,0.823822,true
709,16,0.0317145,0.000103235,0.316112,0.1,0.0316112,0.000674093,1.16485e-10,0.000674093,287.866,0.00340904,0.890015,0,0.0275788,0.056815,0.039056,0.0272972,0.00641801,0.0116363,0.0174372,0.000570263,0.000139351,8.28102e-06,0.000157529,8.99407e-06,0,0.170093,0.00798668,0.133186,0.025944,0.00297717,0.0310845,0.0563585,0.084454,0.00276197,0.000674924,4.01077e-05,0.000762966,4.35613e-05,0,0.823819,true
710,16,0.0317119,0.000103233,0.316086,0.1,0.0316086,0.000674731,-7.83845e-11,0.000674731,287.854,0.00346997,0.890015,0,0.0275788,0.0568143,0.0390556,0.0272958,0.00641801,0.0116361,0.0174369,0.00057044,0.000139348,8.28769e-06,0.000157532,8.99357e-06,0,0.17009,0.00798668,0.133183,0.0259433,0.00297689,0.0310851,0.0563588,0.0844544,0.00276289,0.000674922,4.01409e-05,0.000762995,4.35597e-05,0,0.823817,true
711,16,0.0317093,0.000103231,0.31606,0.1,0.031606,0.000643544,1.39475e-10,0.000643544,287.842,0.00337992,0.890015,0,0.0275789,0.0568137,0.0390548,0.0272942,0.00641801,0.011636,0.0174366,0.000570617,0.000139345,8.29437e-06,0.000157535,8.99315e-06,0,0.170086,0.00798667,0.13318,0.0259425,0.00297661,0.0310858,0.0563592,0.0844548,0.0027638,0.000674922,4.0174e-05,0.000763023,4.35585e-05,0,0.823815,true
712,16,0.0317066,0.000103229,0.316034,0.1,0.0316034,0.00063789,5.9357e-11,0.00063789,287.831,0.00340276,0.890015,0,0.0275788,0.0568131,0.0390544,0.0272926,0.006418,0.0116358,0.0174364,0.000570793,0.000139342,8.30105e-06,0.000157537,8.99266e-06,0,0.170082,0.00798667,0.133177,0.0259418,0.00297632,0.0310864,0.0563596,0.0844552,0.0027647,0.000674921,4.02071e-05,0.000763051,4.3557e-05,0,0.823812,true
713,16,0.031704,0.000103227,0.316008,0.1,0.0316008,0.000648207,7.46992e-11,0.000648207,287.819,0.00350531,0.890015,0,0.0275788,0.0568124,0.0390537,0.027291,0.00641801,0.0116357,0.0174361,0.000570968,0.00013934,8.3078e-06,0.000157541,8.99216e-06,0,0.170078,0.00798667,0.133174,0.025941,0.00297602,0.031087,0.0563599,0.0844556,0.00276561,0.000674922,4.02406e-05,0.000763082,4.35555e-05,0,0.823811,true
714,16,0.0317014,0.000103225,0.315982,0.1,0.0315982,0.000609511,-5.21488e-11,0.000609511,287.807,0.00338969,0.890015,0,0.0275788,0.0568119,0.0390531,0.0272894,0.00641801,0.0116355,0.0174359,0.000571143,0.000139337,8.31449e-06,0.000157543,8.99176e-06,0,0.170075,0.00798666,0.133172,0.0259403,0.00297573,0.0310876,0.0563603,0.0844561,0.00276651,0.000674921,4.02738e-05,0.000763109,4.35544e-05,0,0.823809,true
715,16,0.0316988,0.000103223,0.315956,0.1,0.0315956,0.000609856,3.96184e-11,0.000609856,287.795,0.00343635,0.890015,0,0.0275788,0.0568113,0.0390526,0.0272878,0.00641801,0.0116354,0.0174356,0.000571319,0.000139334,8.3212e-06,0.000157546,8.99134e-06,0,0.170071,0.00798666,0.133169,0.0259396,0.00297541,0.0310882,0.0563606,0.0844565,0.00276741,0.000674921,4.03071e-05,0.000763139,4.35532e-05,0,0.823806,true
716,16,0.0316961,0.00010322,0.315929,0.1,0.0315929,0.000616715,1.57626e-10,0.000616715,287.783,0.00352354,0.890015,0,0.0275788,0.0568106,0.0390521,0.0272861,0.00641801,0.0116352,0.0174354,0.000571496,0.000139331,8.32794e-06,0.000157549,8.99085e-06,0,0.170067,0.00798665,0.133166,0.0259389,0.00297511,0.0310888,0.056361,0.0844569,0.00276833,0.000674922,4.03405e-05,0.000763169,4.35517e-05,0,0.823804,true
717,16,0.0316935,0.000103218,0.315903,0.1,0.0315903,0.000572084,8.78689e-11,0.000572084,287.771,0.00339475,0.890015,0,0.0275788,0.0568101,0.0390515,0.0272846,0.006418,0.0116351,0.0174351,0.000571674,0.000139329,8.33468e-06,0.000157552,8.99046e-06,0,0.170063,0.00798665,0.133163,0.0259381,0.0029748,0.0310894,0.0563614,0.0844572,0.00276924,0.000674922,4.0374e-05,0.000763198,4.35507e-05,0,0.823802,true
718,16,0.0316909,0.000103216,0.315877,0.1,0.0315877,0.00057873,3.88966e-11,0.00057873,287.759,0.00346792,0.890015,0,0.0275788,0.0568094,0.0390508,0.027283,0.006418,0.0116349,0.0174348,0.00057185,0.000139326,8.34141e-06,0.000157555,8.99008e-06,0,0.170059,0.00798664,0.133161,0.0259373,0.0029745,0.03109,0.0563618,0.0844575,0.00277015,0.000674921,4.04074e-05,0.000763228,4.35497e-05,0,0.8238,true
719,16,0.0316882,0.000103214,0.31585,0.1,0.031585,0.000584032,-1.03218e-10,0.000584032,287.747,0.00354162,0.890015,0,0.0275788,0.0568089,0.0390502,0.0272814,0.006418,0.0116348,0.0174345,0.000572028,0.000139323,8.34819e-06,0.000157559,8.98967e-06,0,0.170055,0.00798663,0.133158,0.0259365,0.00297421,0.0310906,0.0563621,0.0844578,0.00277107,0.000674921,4.0441e-05,0.00076326,4.35485e-05,0,0.823797,true
720,16,0.0316856,0.000103212,0.315824,0.1,0.0315824,0.000538007,-1.16234e-10,0.000538007,287.735,0.00341078,0.890015,0,0.0275787,0.0568081,0.0390497,0.0272799,0.006418,0.0116346,0.0174342,0.000572208,0.00013932,8.35498e-06,0.000157561,8.9893e-06,0,0.170051,0.00798663,0.133155,0.0259357,0.00297393,0.0310912,0.0563625,0.0844581,0.00277199,0.00067492,4.04747e-05,0.000763288,4.35476e-05,0,0.823794,true
721,16,0.0316829,0.00010321,0.315797,0.1,0.0315797,0.000546374,-2.43013e-11,0.000546375,287.723,0.00348396,0.890137,0,0.0275787,0.0568075,0.0390492,0.0272783,0.006418,0.0116345,0.017434,0.000572389,0.000139317,8.36183e-06,0.000157564,8.98888e-06,0,0.170048,0.00798662,0.133152,0.025935,0.00297366,0.0310919,0.0563629,0.0844585,0.00277293,0.000674921,4.05087e-05,0.000763318,4.35465e-05,0,0.823792,true
722,16,0.0316803,0.000103208,0.315771,0.1,0.0315771,0.00055272,-7.3382e-11,0.000552721,287.711,0.00355653,0.890137,0,0.0275787,0.056807,0.0390485,0.0272768,0.006418,0.0116343,0.0174337,0.000572569,0.000139315,8.36874e-06,0.000157567,8.98853e-06,0,0.170044,0.00798662,0.133149,0.0259342,0.00297337,0.0310925,0.0563634,0.084459,0.00277385,0.00067492,4.0543e-05,0.000763347,4.35456e-05,0,0.82379,true
723,16,0.0316776,0.000103206,0.315744,0.1,0.0315744,0.000501161,2.32044e-11,0.000501161,287.699,0.00339912,0.890137,0,0.0275787,0.0568063,0.0390479,0.0272754,0.006418,0.0116342,0.0174334,0.000572751,0.000139312,8.37561e-06,0.00015757,8.98818e-06,0,0.17004,0.00798661,0.133146,0.0259335,0.00297311,0.0310931,0.0563637,0.0844593,0.00277479,0.00067492,4.05771e-05,0.000763374,4.35448e-05,0,0.823788,true
724,16,0.031675,0.000103204,0.315718,0.1,0.0315718,0.000508303,-4.14497e-11,0.000508303,287.686,0.0034591,0.890137,0,0.0275788,0.0568056,0.0390474,0.0272739,0.006418,0.011634,0.0174332,0.000572933,0.000139309,8.3825e-06,0.000157573,8.98779e-06,0,0.170036,0.00798661,0.133144,0.0259327,0.00297284,0.0310937,0.0563641,0.0844596,0.00277573,0.00067492,4.06113e-05,0.000763405,4.35437e-05,0,0.823785,true
725,16,0.0316723,0.000103202,0.315691,0.1,0.0315691,0.000513636,-7.448e-11,0.000513636,287.674,0.00356019,0.890259,0,0.0275787,0.0568051,0.0390468,0.0272722,0.00641799,0.0116339,0.0174329,0.000573116,0.000139306,8.3894e-06,0.000157576,8.98741e-06,0,0.170032,0.0079866,0.133141,0.0259319,0.00297255,0.0310943,0.0563645,0.08446,0.00277667,0.00067492,4.06455e-05,0.000763434,4.35428e-05,0,0.823783,true
726,16,0.0316696,0.0001032,0.315664,0.1,0.0315664,0.000456965,-1.4197e-10,0.000456965,287.662,0.00336515,0.890259,0,0.0275787,0.0568046,0.0390462,0.0272708,0.00641799,0.0116337,0.0174326,0.000573299,0.000139304,8.3963e-06,0.000157578,8.98708e-06,0,0.170028,0.0079866,0.133138,0.0259311,0.00297228,0.0310949,0.0563649,0.0844604,0.00277761,0.00067492,4.06797e-05,0.00076346,4.35421e-05,0,0.823779,true
727,16,0.031667,0.000103198,0.315638,0.1,0.0315638,0.00046949,-4.97827e-11,0.00046949,287.65,0.00345767,0.890259,0,0.0275787,0.0568038,0.0390457,0.0272691,0.00641799,0.0116336,0.0174323,0.000573478,0.000139301,8.40313e-06,0.000157581,8.98666e-06,0,0.170024,0.00798659,0.133135,0.0259303,0.00297197,0.0310955,0.0563653,0.0844607,0.00277853,0.00067492,4.07137e-05,0.00076349,4.35409e-05,0,0.823777,true
728,16,0.0316643,0.000103196,0.315611,0.1,0.0315611,0.0004774,9.39001e-11,0.0004774,287.638,0.00356477,0.890259,0,0.0275787,0.0568031,0.0390451,0.0272675,0.00641799,0.0116334,0.0174321,0.000573658,0.000139298,8.41001e-06,0.000157584,8.98632e-06,0,0.17002,0.00798659,0.133132,0.0259296,0.00297166,0.0310962,0.0563656,0.0844611,0.00277946,0.00067492,4.07478e-05,0.000763521,4.35401e-05,0,0.823775,true
729,16,0.0316616,0.000103194,0.315584,0.1,0.0315584,0.000423813,-1.7487e-11,0.000423813,287.626,0.00339469,0.890259,0,0.0275787,0.0568023,0.0390446,0.0272659,0.00641799,0.0116332,0.0174318,0.00057384,0.000139295,8.41688e-06,0.000157587,8.98605e-06,0,0.170016,0.00798659,0.13313,0.0259289,0.00297136,0.0310968,0.056366,0.0844614,0.0027804,0.00067492,4.07819e-05,0.000763549,4.35396e-05,0,0.823772,true
730,16,0.0316589,0.000103192,0.315557,0.1,0.0315557,0.000437083,-3.97177e-12,0.000437083,287.613,0.00348939,0.890381,0,0.0275787,0.0568018,0.0390438,0.0272642,0.00641799,0.0116331,0.0174315,0.000574018,0.000139292,8.42377e-06,0.00015759,8.9857e-06,0,0.170013,0.00798659,0.133127,0.0259282,0.00297104,0.0310974,0.0563664,0.0844618,0.00278132,0.00067492,4.08161e-05,0.000763579,4.35388e-05,0,0.82377,true
731,16,0.0316562,0.00010319,0.31553,0.1,0.031553,0.000445662,1.6835e-10,0.000445662,287.601,0.00358604,0.890381,0,0.0275787,0.0568013,0.0390434,0.0272626,0.00641798,0.011633,0.0174313,0.000574198,0.000139289,8.43071e-06,0.000157593,8.9853e-06,0,0.170009,0.00798658,0.133124,0.0259274,0.00297072,0.031098,0.0563669,0.0844622,0.00278225,0.00067492,4.08506e-05,0.000763609,4.35378e-05,0,0.823768,true
732,16,0.0316535,0.000103188,0.315503,0.1,0.0315503,0.000397304,-6.48836e-11,0.000397304,287.589,0.00345954,0.890381,0,0.0275786,0.0568006,0.0390428,0.0272609,0.00641798,0.0116328,0.017431,0.00057438,0.000139287,8.43767e-06,0.000157596,8.98507e-06,0,0.170005,0.00798657,0.133121,0.0259266,0.00297041,0.0310986,0.0563674,0.0844625,0.00278318,0.000674919,4.08851e-05,0.000763638,4.35375e-05,0,0.823765,true
733,16,0.0316508,0.000103186,0.315476,0.1,0.0315477,0.000405769,4.05699e-11,0.000405769,287.577,0.00351837,0.890381,0,0.0275787,0.0567999,0.0390422,0.0272594,0.00641798,0.0116327,0.0174307,0.000574559,0.000139284,8.44463e-06,0.000157599,8.98475e-06,0,0.170001,0.00798657,0.133119,0.0259258,0.00297011,0.0310992,0.0563678,0.0844628,0.00278411,0.000674919,4.09196e-05,0.000763669,4.35368e-05,0,0.823763,true
734,16,0.0316481,0.000103184,0.315449,0.1,0.0315449,0.000406442,8.32726e-11,0.000406442,287.564,0.00357415,0.890381,0,0.0275787,0.0567993,0.0390416,0.0272578,0.00641798,0.0116325,0.0174304,0.000574744,0.000139281,8.45164e-06,0.000157602,8.98443e-06,0,0.169997,0.00798657,0.133116,0.025925,0.00296983,0.0310998,0.0563682,0.0844632,0.00278506,0.00067492,4.09544e-05,0.000763699,4.35362e-05,0,0.823759,true
735,16,0.0316454,0.000103181,0.315422,0.1,0.0315422,0.000361683,-5.86177e-11,0.000361683,287.552,0.00344686,0.890381,0,0.0275787,0.0567987,0.039041,0.0272563,0.00641798,0.0116324,0.0174302,0.000574929,0.000139278,8.45862e-06,0.000157605,8.98421e-06,0,0.169993,0.00798656,0.133113,0.0259243,0.00296954,0.0311005,0.0563686,0.0844636,0.00278601,0.000674918,4.09891e-05,0.000763727,4.3536e-05,0,0.823758,true
736,16,0.0316427,0.000103179,0.315395,0.1,0.0315395,0.00036869,-2.49435e-11,0.00036869,287.54,0.00350643,0.890381,0,0.0275786,0.056798,0.0390404,0.0272548,0.00641798,0.0116322,0.0174299,0.000575112,0.000139276,8.46565e-06,0.000157608,8.9839e-06,0,0.169989,0.00798656,0.13311,0.0259235,0.00296925,0.0311011,0.056369,0.084464,0.00278695,0.00067492,4.1024e-05,0.000763758,4.35354e-05,0,0.823756,true
737,16,0.03164,0.000103177,0.315368,0.1,0.0315368,0.000364581,1.01885e-10,0.000364581,287.527,0.00353722,0.890381,0,0.0275786,0.0567975,0.0390398,0.0272532,0.00641797,0.0116321,0.0174296,0.000575296,0.000139273,8.47268e-06,0.000157611,8.98364e-06,0,0.169985,0.00798655,0.133107,0.0259227,0.00296895,0.0311017,0.0563693,0.0844644,0.0027879,0.000674919,4.10588e-05,0.000763789,4.3535e-05,0,0.823754,true
738,16,0.0316373,0.000103175,0.315341,0.1,0.0315341,0.000330596,-2.97249e-11,0.000330596,287.515,0.00345026,0.890381,0,0.0275786,0.0567969,0.0390392,0.0272516,0.00641797,0.0116319,0.0174293,0.000575479,0.00013927,8.47967e-06,0.000157614,8.98344e-06,0,0.169981,0.00798655,0.133104,0.0259219,0.00296866,0.0311023,0.0563698,0.0844647,0.00278884,0.000674919,4.10936e-05,0.000763819,4.35349e-05,0,0.82375,true
739,16,0.0316345,0.000103173,0.315314,0.1,0.0315314,0.000325205,3.83617e-11,0.000325205,287.502,0.00347637,0.890381,0,0.0275786,0.0567961,0.0390386,0.0272499,0.00641797,0.0116318,0.0174291,0.000575662,0.000139267,8.48668e-06,0.000157617,8.98315e-06,0,0.169978,0.00798654,0.133102,0.0259211,0.00296836,0.0311029,0.0563701,0.0844651,0.00278979,0.00067492,4.11283e-05,0.000763849,4.35343e-05,0,0.823749,true
740,16,0.0316318,0.000103171,0.315286,0.1,0.0315286,0.000333111,-6.36564e-11,0.000333112,287.49,0.00356011,0.890381,0,0.0275787,0.0567955,0.0390381,0.0272482,0.00641797,0.0116316,0.0174288,0.000575846,0.000139264,8.49373e-06,0.00015762,8.98291e-06,0,0.169974,0.00798653,0.133099,0.0259204,0.00296805,0.0311035,0.0563704,0.0844655,0.00279073,0.00067492,4.11633e-05,0.000763878,4.3534e-05,0,0.823747,true
741,16,0.0316291,0.000103169,0.315259,0.1,0.0315259,0.000300245,-3.1205e-11,0.000300245,287.477,0.00347049,0.890381,0,0.0275786,0.0567949,0.0390374,0.0272466,0.00641797,0.0116314,0.0174285,0.000576029,0.000139262,8.50079e-06,0.000157623,8.98271e-06,0,0.16997,0.00798652,0.133096,0.0259196,0.00296775,0.0311042,0.0563708,0.0844658,0.00279168,0.00067492,4.11984e-05,0.000763906,4.35339e-05,0,0.823745,true
742,16,0.0316264,0.000103167,0.315232,0.1,0.0315232,0.000294668,-2.28139e-11,0.000294668,287.465,0.00349626,0.890381,0,0.0275786,0.0567941,0.0390369,0.0272451,0.00641797,0.0116313,0.0174282,0.000576213,0.000139259,8.50788e-06,0.000157626,8.98245e-06,0,0.169966,0.00798652,0.133093,0.0259189,0.00296744,0.0311048,0.0563712,0.0844662,0.00279262,0.00067492,4.12336e-05,0.000763936,4.35336e-05,0,0.823742,true
743,16,0.0316236,0.000103165,0.315204,0.1,0.0315204,0.00030504,4.9752e-11,0.00030504,287.453,0.00358558,0.890381,0,0.0275786,0.0567936,0.0390363,0.0272435,0.00641797,0.0116311,0.017428,0.000576396,0.000139256,8.51501e-06,0.000157629,8.98219e-06,0,0.169962,0.00798652,0.13309,0.0259181,0.00296714,0.0311054,0.0563716,0.0844666,0.00279357,0.00067492,4.1269e-05,0.000763967,4.35332e-05,0,0.823741,true
744,16,0.0316209,0.000103163,0.315177,0.1,0.0315177,0.000274595,1.23056e-11,0.000274595,287.44,0.00351176,0.890381,0,0.0275786,0.0567929,0.0390356,0.0272419,0.00641797,0.011631,0.0174277,0.000576583,0.000139253,8.52213e-06,0.000157632,8.98201e-06,0,0.169958,0.00798651,0.133087,0.0259173,0.00296685,0.031106,0.0563719,0.0844669,0.00279453,0.000674921,4.13043e-05,0.000763995,4.35332e-05,0,0.823737,true
745,16,0.0316181,0.000103161,0.315149,0.1,0.031515,0.000256009,-2.09772e-11,0.000256009,287.427,0.00349006,0.890381,0,0.0275785,0.0567924,0.0390352,0.0272404,0.00641797,0.0116308,0.0174274,0.000576768,0.00013925,8.52927e-06,0.000157634,8.98178e-06,0,0.169954,0.00798651,0.133085,0.0259165,0.00296655,0.0311067,0.0563724,0.0844674,0.00279549,0.00067492,4.13397e-05,0.000764023,4.3533e-05,0,0.823735,true
746,16,0.0316153,0.000103159,0.315122,0.1,0.0315122,0.000273366,-6.03924e-11,0.000273366,287.415,0.00359789,0.890381,0,0.0275785,0.0567917,0.0390345,0.0272387,0.00641797,0.0116307,0.0174271,0.000576955,0.000139248,8.53639e-06,0.000157637,8.98153e-06,0,0.16995,0.0079865,0.133082,0.0259158,0.00296625,0.0311073,0.0563728,0.0844677,0.00279645,0.000674921,4.13751e-05,0.000764053,4.35326e-05,0,0.823732,true
747,16,0.0316126,0.000103156,0.315094,0.1,0.0315094,0.000247477,-9.16821e-11,0.000247477,287.402,0.00353206,0.890381,0,0.0275786,0.0567911,0.039034,0.0272371,0.00641797,0.0116305,0.0174269,0.00057714,0.000139245,8.54352e-06,0.00015764,8.98134e-06,0,0.169946,0.0079865,0.133079,0.025915,0.00296596,0.0311079,0.0563732,0.084468,0.0027974,0.000674921,4.14105e-05,0.000764082,4.35326e-05,0,0.82373,true
748,16,0.0316098,0.000103154,0.315067,0.1,0.0315067,0.000227133,6.55667e-12,0.000227133,287.39,0.00349658,0.890381,0,0.0275786,0.0567905,0.0390334,0.0272356,0.00641796,0.0116304,0.0174266,0.000577329,0.000139242,8.55067e-06,0.000157643,8.98111e-06,0,0.169942,0.00798649,0.133076,0.0259142,0.00296567,0.0311085,0.0563736,0.0844684,0.00279838,0.00067492,4.1446e-05,0.00076411,4.35324e-05,0,0.823728,true
749,16,0.031607,0.000103152,0.315039,0.1,0.0315039,0.000241784,-3.96515e-11,0.000241784,287.377,0.00358606,0.890381,0,0.0275786,0.0567898,0.0390327,0.0272339,0.00641797,0.0116302,0.0174263,0.000577519,0.000139239,8.55789e-06,0.000157646,8.98085e-06,0,0.169938,0.00798649,0.133073,0.0259134,0.00296537,0.0311092,0.056374,0.0844689,0.00279935,0.00067492,4.14818e-05,0.000764141,4.3532e-05,0,0.823725,true
750,16,0.0316043,0.00010315,0.315011,0.1,0.0315011,0.000218885,-4.78782e-11,0.000218885,287.364,0.00353414,0.890381,0,0.0275785,0.0567892,0.039032,0.0272324,0.00641797,0.0116301,0.017426,0.000577706,0.000139236,8.56509e-06,0.000157649,8.98064e-06,0,0.169935,0.00798648,0.13307,0.0259127,0.0029651,0.0311098,0.0563744,0.0844692,0.00280032,0.000674921,4.15176e-05,0.00076417,4.35319e-05,0,0.823724,true
