step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
318,16,0.040536,0.000110336,0.404256,0.1,0.0404256,0.12712,-4.85116e-11,0.12712,325.535,0.0330537,0.88147,0,0.0278331,0.0586199,0.0406133,0.027034,0.00646443,0.0153115,0.0179491,0.00110656,0.00033499,4.75276e-05,0.000256445,0.000693072,0,0.178509,0.00814976,0.139759,0.0277826,0.00281847,0.0292942,0.0693855,0.0813381,0.00501448,0.00151804,0.000215376,0.0011621,0.00314072,0,0.808931,true
319,16,0.0404648,0.000110385,0.403544,0.1,0.0403544,0.126769,3.92948e-11,0.126769,325.249,0.0330403,0.881348,0,0.0278351,0.0586337,0.0406145,0.0270341,0.00646478,0.0153507,0.0179491,0.00111283,0.000337326,4.79996e-05,0.000257684,0.000697212,0,0.178553,0.0081511,0.139801,0.0277829,0.00281862,0.0292827,0.0695324,0.0813017,0.00504066,0.00152795,0.000217418,0.0011672,0.00315808,0,0.808771,true
320,16,0.0403937,0.000110433,0.402833,0.1,0.0402833,0.126425,-5.1061e-11,0.126425,324.962,0.0330261,0.881226,0,0.0278371,0.0586466,0.0406158,0.0270344,0.00646511,0.0153898,0.0179491,0.00111904,0.000339696,4.84774e-05,0.000258954,0.000701397,0,0.178595,0.00815244,0.139841,0.0277832,0.00281885,0.0292715,0.0696792,0.0812666,0.00506657,0.00153801,0.000219487,0.00117244,0.00317566,0,0.808609,true
321,16,0.0403228,0.00011048,0.402123,0.1,0.0402123,0.126088,2.61046e-11,0.126088,324.675,0.0330108,0.881226,0,0.027839,0.0586589,0.0406172,0.0270351,0.00646545,0.0154288,0.0179491,0.00112518,0.000342104,4.89601e-05,0.00026025,0.000705631,0,0.178635,0.0081538,0.139879,0.0277835,0.00281916,0.0292607,0.0698259,0.081232,0.00509224,0.00154826,0.000221579,0.00117781,0.00319347,0,0.808447,true
322,16,0.040252,0.000110526,0.401415,0.1,0.0401415,0.125761,9.95957e-11,0.125761,324.389,0.0329946,0.881104,0,0.027841,0.0586702,0.0406183,0.0270361,0.00646579,0.0154675,0.0179491,0.00113128,0.000344546,4.94463e-05,0.000261576,0.000709913,0,0.178672,0.00815511,0.139914,0.0277837,0.00281952,0.0292502,0.0699725,0.0811987,0.00511773,0.00155867,0.000223687,0.00118333,0.00321154,0,0.808282,true
323,16,0.0401814,0.000110569,0.400708,0.1,0.0400708,0.125443,-2.69459e-11,0.125443,324.104,0.0329775,0.881104,0,0.027843,0.0586805,0.0406196,0.0270371,0.00646614,0.015506,0.017949,0.00113733,0.000347026,4.99343e-05,0.000262931,0.000714244,0,0.178706,0.0081564,0.139946,0.027784,0.00281987,0.0292402,0.0701189,0.0811663,0.00514308,0.00156927,0.000225805,0.00118899,0.00322985,0,0.808117,true
324,16,0.0401109,0.000110611,0.400003,0.1,0.0400003,0.125136,6.26357e-12,0.125136,323.818,0.0329595,0.881104,0,0.0278449,0.0586899,0.0406208,0.0270382,0.00646647,0.0155442,0.017949,0.00114336,0.000349543,5.04224e-05,0.000264317,0.00071862,0,0.178737,0.0081577,0.139975,0.0277843,0.0028202,0.0292306,0.0702648,0.0811354,0.00516838,0.00158005,0.000227926,0.0011948,0.0032484,0,0.807949,true
325,16,0.0400407,0.000110651,0.3993,0.1,0.03993,0.124841,1.20572e-11,0.124841,323.534,0.0329406,0.881104,0,0.0278468,0.0586981,0.040622,0.0270388,0.0064668,0.015582,0.017949,0.00114938,0.0003521,5.09084e-05,0.000265733,0.000723045,0,0.178764,0.00815895,0.14,0.0277844,0.00282047,0.0292215,0.0704103,0.0811059,0.00519368,0.00159103,0.00023004,0.00120077,0.00326722,0,0.807778,true
326,16,0.0399707,0.00011069,0.3986,0.1,0.03986,0.124558,-2.57597e-11,0.124558,323.25,0.032921,0.881104,0,0.0278487,0.0587051,0.0406233,0.0270391,0.00646713,0.0156195,0.0179489,0.00115538,0.000354694,5.13913e-05,0.000267181,0.000727517,0,0.178788,0.00816023,0.140022,0.0277848,0.00282069,0.0292129,0.0705551,0.0810777,0.00521902,0.0016022,0.000232141,0.00120689,0.00328629,0,0.807607,true
327,16,0.0399009,0.000110726,0.397902,0.1,0.0397902,0.124287,9.97533e-12,0.124287,322.967,0.0329006,0.881104,0,0.0278505,0.0587112,0.0406246,0.0270391,0.00646746,0.0156566,0.017949,0.00116139,0.000357328,5.18695e-05,0.000268661,0.000732031,0,0.178808,0.00816145,0.14004,0.027785,0.00282082,0.0292048,0.0706997,0.0810513,0.00524443,0.00161357,0.000234225,0.00121318,0.0033056,0,0.807434,true
328,16,0.0398314,0.00011076,0.397206,0.1,0.0397206,0.124031,-6.34954e-11,0.124031,322.684,0.0328792,0.881104,0,0.0278523,0.0587158,0.0406258,0.0270386,0.00646778,0.0156932,0.0179489,0.00116739,0.000360002,5.23431e-05,0.000270172,0.000736595,0,0.178823,0.00816266,0.140055,0.0277853,0.00282086,0.0291973,0.0708432,0.0810262,0.00526991,0.00162514,0.000236291,0.00121963,0.00332519,0,0.807257,true
329,16,0.0397621,0.000110792,0.396513,0.1,0.0396513,0.123788,2.77559e-11,0.123788,322.403,0.0328573,0.881226,0,0.0278542,0.0587191,0.0406271,0.0270378,0.00646808,0.0157294,0.0179489,0.00117337,0.000362715,5.28115e-05,0.000271715,0.000741201,0,0.178836,0.0081639,0.140065,0.0277855,0.00282083,0.0291903,0.0709862,0.0810028,0.00529539,0.00163692,0.000238337,0.00122624,0.00334501,0,0.80708,true
330,16,0.0396931,0.000110822,0.395823,0.1,0.0395823,0.123558,-3.52884e-12,0.123558,322.122,0.0328344,0.881104,0,0.0278559,0.0587212,0.0406282,0.0270367,0.00646842,0.0157651,0.0179489,0.00117932,0.000365467,5.32755e-05,0.00027329,0.000745851,0,0.178844,0.00816507,0.140072,0.0277859,0.00282075,0.029184,0.0711283,0.0809811,0.00532081,0.0016489,0.000240366,0.00123302,0.0033651,0,0.806899,true
331,16,0.0396245,0.000110849,0.395136,0.1,0.0395136,0.123343,-8.19767e-11,0.123343,321.842,0.0328106,0.881104,0,0.0278577,0.058722,0.0406294,0.0270354,0.00646873,0.0158003,0.0179488,0.00118522,0.000368258,5.37352e-05,0.000274896,0.000750544,0,0.178847,0.0081662,0.140075,0.0277861,0.00282065,0.0291781,0.0712695,0.0809607,0.0053461,0.00166108,0.00024238,0.00123996,0.00338543,0,0.806716,true
332,16,0.0395561,0.000110874,0.394453,0.1,0.0394453,0.123142,3.18612e-11,0.123142,321.564,0.032786,0.881104,0,0.0278594,0.0587216,0.0406306,0.0270342,0.00646905,0.0158351,0.0179488,0.00119107,0.000371087,5.41915e-05,0.000276533,0.000755281,0,0.178848,0.00816734,0.140074,0.0277863,0.00282052,0.0291729,0.0714101,0.0809423,0.00537124,0.00167346,0.000244383,0.00124706,0.00340602,0,0.806534,true
333,16,0.0394881,0.000110898,0.393772,0.1,0.0393772,0.122954,-6.44823e-11,0.122954,321.287,0.0327606,0.881104,0,0.027861,0.0587201,0.0406318,0.0270329,0.00646934,0.0158694,0.0179488,0.00119684,0.000373955,5.46446e-05,0.000278199,0.000760059,0,0.178844,0.00816848,0.140069,0.0277866,0.0028204,0.0291681,0.0715497,0.0809254,0.00539614,0.00168604,0.000246374,0.00125431,0.00342686,0,0.806348,true
334,16,0.0394205,0.000110919,0.393096,0.1,0.0393096,0.122779,1.92967e-10,0.122779,321.01,0.0327339,0.881104,0,0.0278626,0.0587172,0.0406329,0.0270316,0.00646963,0.0159032,0.0179488,0.00120253,0.000376858,5.5095e-05,0.000279894,0.000764875,0,0.178836,0.00816957,0.14006,0.0277868,0.00282029,0.0291638,0.0716884,0.0809095,0.00542077,0.0016988,0.000248358,0.00126171,0.00344791,0,0.80616,true
335,16,0.0393532,0.000110938,0.392423,0.1,0.0392423,0.122616,6.80927e-11,0.122616,320.736,0.0327064,0.881104,0,0.0278642,0.0587133,0.0406339,0.0270304,0.00646994,0.0159366,0.0179487,0.00120813,0.000379797,5.55426e-05,0.000281614,0.000769733,0,0.178826,0.00817066,0.140048,0.027787,0.00282018,0.0291601,0.0718266,0.0808951,0.00544508,0.00171175,0.000250332,0.00126924,0.0034692,0,0.805972,true
336,16,0.0392863,0.000110956,0.391754,0.1,0.0391754,0.122465,2.18629e-11,0.122465,320.462,0.0326776,0.881104,0,0.0278658,0.0587087,0.040635,0.0270291,0.00647024,0.0159695,0.0179486,0.00121365,0.000382768,5.59869e-05,0.000283359,0.00077463,0,0.178812,0.00817169,0.140034,0.0277871,0.00282007,0.0291569,0.0719636,0.080882,0.00546907,0.00172487,0.000252294,0.0012769,0.00349072,0,0.805783,true
337,16,0.0392198,0.000110972,0.391088,0.1,0.0391088,0.122324,4.61002e-11,0.122324,320.19,0.0326482,0.880981,0,0.0278673,0.058703,0.040636,0.0270279,0.00647052,0.0160021,0.0179486,0.00121908,0.00038577,5.64276e-05,0.000285129,0.000779559,0,0.178796,0.00817275,0.140016,0.0277871,0.00281996,0.029154,0.0721001,0.0808701,0.00549275,0.00173815,0.000254243,0.00128469,0.00351242,0,0.805595,true
338,16,0.0391537,0.000110986,0.390427,0.1,0.0390427,0.122193,9.81841e-11,0.122193,319.919,0.0326174,0.880981,0,0.0278689,0.0586966,0.0406369,0.0270266,0.00647081,0.0160344,0.0179485,0.00122442,0.000388803,5.68636e-05,0.000286918,0.000784523,0,0.178778,0.00817375,0.139997,0.0277874,0.0028198,0.0291514,0.0722358,0.0808591,0.0055161,0.00175158,0.000256174,0.00129258,0.00353432,0,0.805405,true
339,16,0.0390879,0.000111,0.389769,0.1,0.0389769,0.12207,1.84217e-11,0.12207,319.649,0.0325857,0.881104,0,0.0278704,0.0586896,0.040638,0.0270251,0.0064711,0.0160663,0.0179485,0.0012297,0.00039186,5.72947e-05,0.000288727,0.00078952,0,0.178757,0.00817476,0.139975,0.0277875,0.00281961,0.0291491,0.0723709,0.0808492,0.00553919,0.00176514,0.000258085,0.00130057,0.0035564,0,0.805212,true
340,16,0.0390225,0.000111012,0.389115,0.1,0.0389115,0.121954,-1.87263e-10,0.121954,319.381,0.0325526,0.881104,0,0.0278718,0.0586822,0.0406391,0.027023,0.00647138,0.0160981,0.0179484,0.0012349,0.000394943,5.77194e-05,0.000290551,0.000794552,0,0.178734,0.00817578,0.139952,0.0277876,0.00281931,0.0291471,0.0725056,0.0808397,0.00556197,0.00177882,0.000259968,0.00130864,0.00357866,0,0.805019,true
341,16,0.0389575,0.000111024,0.388465,0.1,0.0388465,0.121844,7.97186e-11,0.121844,319.114,0.0325185,0.881226,0,0.0278733,0.0586742,0.04064,0.0270206,0.00647166,0.0161295,0.0179483,0.00124003,0.000398047,5.81377e-05,0.00029239,0.00079961,0,0.178711,0.00817678,0.139927,0.0277878,0.00281891,0.0291453,0.0726396,0.0808307,0.00558451,0.00179261,0.000261824,0.00131678,0.00360106,0,0.804828,true
342,16,0.0388929,0.000111036,0.387819,0.1,0.0387819,0.121737,-5.47182e-11,0.121737,318.848,0.0324832,0.881226,0,0.0278749,0.058666,0.0406409,0.0270174,0.00647194,0.0161609,0.0179483,0.00124511,0.000401171,5.85489e-05,0.000294239,0.0008047,0,0.178686,0.00817777,0.139902,0.0277879,0.00281834,0.0291435,0.0727734,0.0808222,0.0056068,0.00180649,0.000263649,0.00132498,0.00362361,0,0.804635,true
343,16,0.0388286,0.000111047,0.387176,0.1,0.0387176,0.121634,-1.31096e-10,0.121634,318.584,0.0324464,0.881348,0,0.0278763,0.0586578,0.040642,0.0270135,0.00647223,0.0161921,0.0179482,0.00125012,0.00040431,5.89533e-05,0.000296099,0.000809816,0,0.178661,0.00817873,0.139877,0.0277882,0.00281758,0.0291419,0.0729067,0.0808139,0.00562879,0.00182045,0.000265444,0.00133322,0.00364628,0,0.804441,true
344,16,0.0387648,0.000111058,0.386537,0.1,0.0386537,0.121533,1.02003e-10,0.121533,318.321,0.0324088,0.881348,0,0.0278777,0.0586494,0.0406428,0.0270084,0.0064725,0.0162233,0.0179482,0.00125506,0.000407461,5.93509e-05,0.000297965,0.000814956,0,0.178637,0.00817972,0.139852,0.0277886,0.00281657,0.0291403,0.0730399,0.0808057,0.0056505,0.00183445,0.000267207,0.00134149,0.00366906,0,0.804254,true
345,16,0.0387013,0.000111069,0.385902,0.1,0.0385902,0.121432,-3.04745e-11,0.121432,318.06,0.0323696,0.88147,0,0.0278792,0.0586412,0.0406441,0.0270025,0.0064728,0.0162545,0.0179482,0.00125994,0.000410626,5.97423e-05,0.000299836,0.000820122,0,0.178612,0.0081807,0.139827,0.027789,0.00281535,0.0291387,0.073173,0.0807976,0.0056719,0.00184852,0.000268943,0.00134978,0.00369196,0,0.80406,true
346,16,0.0386382,0.00011108,0.385271,0.1,0.0385271,0.12133,6.11855e-11,0.12133,317.8,0.0323291,0.88147,0,0.0278807,0.0586331,0.0406451,0.0269955,0.00647305,0.0162856,0.0179482,0.00126474,0.000413797,6.01281e-05,0.000301709,0.000825311,0,0.178588,0.00818168,0.139802,0.0277895,0.00281391,0.0291369,0.0733057,0.0807894,0.00569294,0.0018626,0.000270652,0.00135807,0.00371494,0,0.803869,true
347,16,0.0385755,0.000111092,0.384644,0.1,0.0384644,0.121227,-3.2811e-11,0.121227,317.541,0.0322873,0.88147,0,0.0278821,0.0586252,0.0406463,0.0269876,0.00647335,0.0163168,0.0179482,0.00126947,0.000416975,6.05093e-05,0.000303585,0.000830524,0,0.178564,0.00818264,0.13978,0.0277901,0.00281222,0.0291351,0.0734386,0.0807809,0.0057136,0.00187672,0.00027234,0.00136637,0.00373801,0,0.803678,true
348,16,0.0385131,0.000111104,0.38402,0.1,0.038402,0.121123,-8.09709e-11,0.121123,317.283,0.032244,0.88147,0,0.0278836,0.0586177,0.0406476,0.0269787,0.00647362,0.0163481,0.0179482,0.0012741,0.000420158,6.08868e-05,0.00030546,0.000835755,0,0.178541,0.00818363,0.139756,0.0277907,0.00281039,0.0291332,0.0735713,0.0807723,0.00573382,0.00189084,0.000274009,0.00137466,0.00376115,0,0.803488,true
349,16,0.0384511,0.000111116,0.3834,0.1,0.03834,0.121015,-1.29071e-10,0.121015,317.027,0.0321997,0.88147,0,0.0278851,0.0586106,0.0406487,0.0269692,0.00647389,0.0163795,0.0179483,0.00127863,0.000423342,6.1261e-05,0.000307333,0.000841005,0,0.17852,0.00818463,0.139735,0.0277916,0.00280834,0.0291311,0.0737042,0.0807635,0.00575358,0.00190495,0.000275662,0.00138293,0.00378435,0,0.803302,true
350,16,0.0383895,0.000111129,0.382784,0.1,0.0382784,0.120905,6.05313e-11,0.120905,316.772,0.0321539,0.88147,0,0.0278865,0.0586037,0.0406499,0.0269585,0.00647415,0.0164109,0.0179483,0.00128307,0.000426529,6.16327e-05,0.000309204,0.000846275,0,0.178499,0.0081856,0.139714,0.0277924,0.0028061,0.0291289,0.073837,0.0807542,0.00577288,0.00191907,0.000277301,0.00139119,0.00380761,0,0.803111,true
351,16,0.0383283,0.000111143,0.382172,0.1,0.0382172,0.120791,4.80954e-12,0.120791,316.519,0.032107,0.88147,0,0.027888,0.0585971,0.0406514,0.0269472,0.00647444,0.0164424,0.0179484,0.00128743,0.000429717,6.20023e-05,0.000311074,0.000851565,0,0.178479,0.00818657,0.139696,0.0277935,0.00280365,0.0291266,0.0739697,0.0807446,0.00579179,0.00193317,0.00027893,0.00139943,0.00383094,0,0.802925,true
352,16,0.0382674,0.000111157,0.381563,0.1,0.0381563,0.120675,-2.03202e-11,0.120675,316.266,0.032059,0.88147,0,0.0278895,0.058591,0.0406529,0.0269348,0.00647472,0.0164739,0.0179485,0.00129172,0.000432903,6.237e-05,0.000312939,0.000856867,0,0.17846,0.00818758,0.139677,0.0277945,0.00280107,0.0291242,0.0741021,0.0807348,0.00581032,0.00194726,0.000280549,0.00140764,0.00385431,0,0.802738,true
353,16,0.0382069,0.000111172,0.380958,0.1,0.0380958,0.120556,2.41417e-11,0.120556,316.016,0.0320097,0.88147,0,0.0278909,0.0585851,0.0406543,0.0269221,0.00647502,0.0165055,0.0179486,0.00129593,0.000436088,6.2736e-05,0.000314803,0.000862189,0,0.178442,0.00818857,0.13966,0.0277956,0.00279841,0.0291217,0.0742344,0.0807249,0.00582851,0.00196133,0.000282158,0.00141584,0.00387774,0,0.802554,true
354,16,0.0381468,0.000111186,0.380356,0.1,0.0380356,0.120435,3.94164e-11,0.120435,315.766,0.0319593,0.88147,0,0.0278924,0.0585794,0.040656,0.0269092,0.00647528,0.016537,0.0179487,0.00130009,0.000439274,6.31009e-05,0.000316663,0.000867524,0,0.178425,0.00818957,0.139643,0.0277966,0.00279576,0.029119,0.0743663,0.0807146,0.00584645,0.0019754,0.000283762,0.00142402,0.00390122,0,0.802371,true
355,16,0.0380871,0.000111201,0.379759,0.1,0.0379759,0.120312,1.57485e-11,0.120312,315.518,0.031908,0.88147,0,0.0278939,0.0585737,0.0406574,0.0268963,0.00647557,0.0165685,0.0179488,0.00130417,0.00044246,6.34639e-05,0.000318523,0.000872873,0,0.178408,0.00819057,0.139627,0.0277976,0.00279313,0.0291165,0.074498,0.080704,0.00586401,0.00198946,0.000285356,0.00143219,0.00392475,0,0.802188,true
356,16,0.0380278,0.000111216,0.379166,0.1,0.0379166,0.120189,1.46139e-10,0.120189,315.271,0.0318558,0.88147,0,0.0278954,0.0585681,0.0406591,0.0268842,0.00647583,0.0165999,0.0179488,0.00130817,0.000445645,6.38252e-05,0.00032038,0.000878238,0,0.178391,0.00819155,0.13961,0.0277985,0.00279068,0.0291138,0.0746292,0.0806936,0.0058812,0.00200351,0.000286943,0.00144035,0.00394835,0,0.802003,true
357,16,0.0379689,0.000111231,0.378577,0.1,0.0378577,0.120065,-1.23399e-10,0.120065,315.026,0.0318025,0.88147,0,0.0278969,0.0585625,0.0406605,0.0268732,0.00647612,0.0166311,0.0179488,0.00131206,0.000448832,6.41835e-05,0.000322238,0.000883615,0,0.178374,0.00819255,0.139594,0.0277993,0.00278849,0.0291112,0.0747597,0.0806831,0.00589791,0.00201757,0.000288516,0.00144852,0.003972,0,0.801821,true
358,16,0.0379105,0.000111245,0.377993,0.1,0.0377993,0.119942,-2.33322e-11,0.119942,314.783,0.0317483,0.88147,0,0.0278984,0.0585567,0.0406618,0.0268634,0.0064764,0.0166621,0.0179489,0.0013158,0.000452019,6.45375e-05,0.000324098,0.000889003,0,0.178357,0.00819352,0.139577,0.0277998,0.00278656,0.0291088,0.0748893,0.0806728,0.005914,0.00203164,0.00029007,0.00145669,0.0039957,0,0.801641,true
359,16,0.0378526,0.000111259,0.377414,0.1,0.0377414,0.119821,-5.22598e-11,0.119821,314.542,0.031693,0.88147,0,0.0278998,0.0585506,0.0406628,0.0268552,0.00647665,0.0166929,0.0179488,0.00131938,0.000455208,6.48851e-05,0.000325956,0.000894402,0,0.178339,0.00819447,0.13956,0.0278002,0.00278495,0.0291063,0.0750186,0.0806626,0.00592933,0.00204572,0.000291596,0.00146486,0.00401947,0,0.801463,true
360,16,0.0377953,0.000111272,0.37684,0.1,0.037684,0.119702,-7.21138e-11,0.119702,314.303,0.0316368,0.88147,0,0.0279012,0.0585444,0.0406636,0.0268484,0.00647691,0.0167235,0.0179487,0.00132275,0.000458399,6.52236e-05,0.000327817,0.000899812,0,0.17832,0.00819546,0.139541,0.0278004,0.00278361,0.029104,0.0751469,0.0806526,0.00594379,0.00205981,0.000293082,0.00147305,0.00404331,0,0.801283,true
361,16,0.0377386,0.000111284,0.376273,0.1,0.0376273,0.119585,1.27813e-10,0.119585,314.066,0.0315796,0.88147,0,0.0279026,0.058538,0.0406643,0.026843,0.00647719,0.0167537,0.0179486,0.00132593,0.000461592,6.555e-05,0.00032968,0.000905228,0,0.178301,0.00819638,0.139522,0.0278003,0.00278256,0.0291019,0.075274,0.0806429,0.00595738,0.00207393,0.000294516,0.00148125,0.00406718,0,0.801106,true
362,16,0.0376824,0.000111296,0.375711,0.1,0.0375711,0.119471,-2.815e-12,0.119471,313.832,0.0315214,0.88147,0,0.027904,0.0585312,0.0406648,0.0268382,0.00647745,0.0167837,0.0179484,0.00132892,0.000464789,6.58617e-05,0.000331544,0.000910657,0,0.178281,0.0081973,0.139502,0.0278002,0.00278161,0.0291,0.0754008,0.0806335,0.00597018,0.00208807,0.000295884,0.00148947,0.00409113,0,0.80093,true
363,16,0.0376269,0.000111308,0.375156,0.1,0.0375156,0.11936,-1.69504e-11,0.11936,313.6,0.0314624,0.88147,0,0.0279053,0.0585244,0.0406651,0.0268339,0.0064777,0.0168133,0.0179483,0.00133175,0.000467988,6.61557e-05,0.00033341,0.000916088,0,0.178261,0.00819824,0.139482,0.0278,0.00278075,0.0290981,0.0755262,0.0806244,0.0059823,0.00210222,0.000297174,0.00149769,0.00411511,0,0.800756,true
364,16,0.0375718,0.000111319,0.374605,0.1,0.0374605,0.119252,5.66565e-11,0.119252,313.37,0.0314027,0.88147,0,0.0279068,0.0585173,0.0406651,0.0268296,0.00647797,0.0168427,0.0179481,0.00133447,0.00047119,6.64308e-05,0.000335278,0.000921527,0,0.17824,0.00819915,0.139461,0.0277997,0.00277988,0.0290965,0.0756508,0.0806158,0.00599391,0.0021164,0.000298381,0.00150594,0.00413914,0,0.800583,true
365,16,0.0375173,0.000111329,0.37406,0.1,0.037406,0.119146,-1.14444e-10,0.119146,313.141,0.0313423,0.88147,0,0.0279081,0.0585099,0.0406652,0.0268251,0.00647822,0.0168718,0.0179479,0.00133708,0.000474392,6.66864e-05,0.000337148,0.000926971,0,0.178218,0.00820005,0.13944,0.0277993,0.00277901,0.0290949,0.0757745,0.0806074,0.00600509,0.00213058,0.000299501,0.00151419,0.0041632,0,0.80041,true
366,16,0.0374632,0.000111339,0.373519,0.1,0.0373519,0.119043,1.34435e-10,0.119043,312.915,0.0312811,0.88147,0,0.0279094,0.0585025,0.0406653,0.0268204,0.00647847,0.0169007,0.0179477,0.00133962,0.000477596,6.69231e-05,0.000339014,0.00093242,0,0.178196,0.00820094,0.139418,0.0277989,0.0027781,0.0290934,0.0758973,0.0805993,0.00601593,0.00214478,0.000300537,0.00152244,0.0041873,0,0.80024,true
367,16,0.0374097,0.000111349,0.372983,0.1,0.0372983,0.118941,-5.04786e-11,0.118941,312.69,0.0312195,0.881592,0,0.0279107,0.058495,0.0406653,0.0268153,0.00647872,0.0169294,0.0179475,0.00134207,0.000480799,6.71419e-05,0.000340882,0.000937872,0,0.178174,0.00820181,0.139396,0.0277983,0.00277712,0.0290919,0.0760195,0.0805914,0.00602639,0.00215897,0.000301493,0.00153069,0.00421141,0,0.800068,true
368,16,0.0373566,0.000111359,0.372452,0.1,0.0372452,0.11884,-3.91382e-11,0.11884,312.468,0.0311573,0.881592,0,0.027912,0.0584878,0.0406653,0.0268103,0.00647897,0.0169579,0.0179473,0.00134443,0.000484001,6.73455e-05,0.000342748,0.000943324,0,0.178151,0.0082027,0.139374,0.0277979,0.00277618,0.0290906,0.076141,0.0805833,0.00603651,0.00217316,0.000302381,0.00153894,0.00423552,0,0.7999,true
369,16,0.037304,0.000111368,0.371926,0.1,0.0371926,0.118739,6.1961e-12,0.118739,312.247,0.0310944,0.881592,0,0.0279133,0.0584802,0.0406651,0.0268054,0.00647922,0.0169863,0.0179471,0.00134669,0.0004872,6.75363e-05,0.00034461,0.000948781,0,0.178129,0.00820358,0.139353,0.0277973,0.00277527,0.0290892,0.0762618,0.0805754,0.00604614,0.00218734,0.000303212,0.00154717,0.00425966,0,0.79973,true
370,16,0.0372518,0.000111378,0.371405,0.1,0.0371405,0.118637,-5.93987e-11,0.118637,312.028,0.0310309,0.881592,0,0.0279146,0.0584731,0.0406649,0.0268008,0.00647946,0.0170145,0.0179468,0.00134883,0.000490391,6.77175e-05,0.000346468,0.000954236,0,0.178107,0.00820444,0.139332,0.0277965,0.00277444,0.0290878,0.0763818,0.0805671,0.00605522,0.00220148,0.000303999,0.00155537,0.00428378,0,0.799563,true
371,16,0.0372001,0.000111387,0.370888,0.1,0.0370888,0.118534,4.00164e-11,0.118534,311.811,0.0309668,0.881592,0,0.0279159,0.0584659,0.0406646,0.0267966,0.00647971,0.0170426,0.0179465,0.00135084,0.00049358,6.78915e-05,0.000348321,0.000959698,0,0.178086,0.0082053,0.139311,0.0277958,0.00277369,0.0290863,0.0765014,0.0805588,0.0060637,0.0022156,0.000304754,0.00156355,0.00430792,0,0.799397,true
372,16,0.0371489,0.000111397,0.370375,0.1,0.0370375,0.118429,-1.06201e-10,0.118429,311.595,0.0309021,0.881592,0,0.0279172,0.0584591,0.0406643,0.0267931,0.00647996,0.0170707,0.0179462,0.0013527,0.000496759,6.80603e-05,0.000350167,0.000965154,0,0.178065,0.00820618,0.139291,0.027795,0.00277307,0.0290849,0.0766207,0.0805503,0.00607151,0.00222967,0.000305484,0.0015717,0.00433203,0,0.799235,true
